Timestamp,Fake0,Fake1,Fake2,Fake3,Fake4,Fake5,Fake6,Fake7
21.891294,0.535671,0.486953,0.514667,0.457913,0.489185,0.514267,0.471561,0.493074
21.914114,0.492400,0.491061,0.514211,0.500393,0.471894,0.496243,0.523921,0.495965
21.938902,0.522585,0.526247,0.512123,0.522822,0.483901,0.514123,0.486346,0.513279
21.963439,0.479465,0.496451,0.496795,0.483222,0.509197,0.489882,0.500635,0.545179
21.985421,0.511866,0.467254,0.449621,0.467865,0.490104,0.505626,0.536594,0.478945
22.008443,0.491716,0.523392,0.461153,0.531900,0.453453,0.491601,0.487275,0.454368
22.033234,0.475879,0.507611,0.510974,0.499506,0.502791,0.528939,0.486343,0.521333
22.054848,0.496825,0.491884,0.487829,0.510598,0.474401,0.489541,0.501006,0.506507
22.076851,0.496349,0.455796,0.517838,0.506058,0.492200,0.499204,0.485008,0.518889
22.101651,0.496291,0.515869,0.478786,0.513823,0.466220,0.494104,0.478114,0.485267
22.126462,0.489185,0.490214,0.510984,0.496159,0.525337,0.512726,0.498493,0.498190
22.150847,0.503161,0.512039,0.529131,0.520515,0.463743,0.472429,0.533364,0.520281
22.173599,0.500808,0.489874,0.514598,0.533528,0.508515,0.489311,0.523401,0.523877
22.198360,0.507958,0.485919,0.498180,0.465573,0.488135,0.472588,0.496748,0.498232
22.221695,0.484283,0.524498,0.513874,0.507063,0.512821,0.483292,0.495243,0.502021
22.242884,0.524430,0.476616,0.527768,0.519700,0.539155,0.521337,0.514301,0.514140
22.267691,0.504813,0.477274,0.490532,0.480951,0.498421,0.522784,0.530864,0.510804
22.291109,0.470913,0.492343,0.501148,0.492728,0.521458,0.522230,0.464748,0.450002
22.315802,0.516745,0.504901,0.516785,0.488897,0.447138,0.468233,0.455344,0.509156
22.339044,0.507497,0.479848,0.478592,0.526255,0.527712,0.542130,0.468202,0.493337
22.360397,0.493432,0.491453,0.493655,0.479458,0.482201,0.523609,0.498904,0.485438
22.381715,0.506710,0.464337,0.496943,0.504642,0.529490,0.521287,0.512324,0.508014
22.406507,0.512344,0.488197,0.495486,0.514373,0.529998,0.524111,0.526964,0.485972
22.429711,0.477534,0.485518,0.491445,0.504901,0.510618,0.511374,0.529723,0.476708
22.454480,0.476291,0.474394,0.469059,0.480247,0.465320,0.522614,0.493590,0.467803
22.479179,0.494226,0.498469,0.535166,0.493497,0.519646,0.477580,0.522361,0.482129
22.501568,0.460782,0.490771,0.498217,0.483939,0.471381,0.493294,0.492619,0.479360
22.525695,0.497296,0.496240,0.470836,0.480688,0.472514,0.477189,0.505533,0.478744
22.547013,0.512630,0.479236,0.551305,0.505151,0.488377,0.533077,0.493269,0.505623
22.571782,0.474021,0.512503,0.510111,0.467541,0.481036,0.508146,0.526177,0.522532
22.595014,0.498955,0.499894,0.481923,0.479456,0.509101,0.491364,0.524176,0.489744
22.619806,0.486143,0.480261,0.512032,0.486576,0.546896,0.494902,0.513663,0.484122
22.644605,0.493383,0.471136,0.472092,0.489771,0.502412,0.501265,0.506296,0.521126
22.669435,0.505159,0.501301,0.523884,0.467682,0.498890,0.488660,0.494797,0.506076
22.692420,0.496395,0.452037,0.537128,0.522491,0.526301,0.511555,0.479577,0.512051
22.717172,0.472844,0.485271,0.463778,0.484234,0.489353,0.477943,0.491140,0.465033
22.741963,0.513660,0.504588,0.530892,0.487222,0.482961,0.540788,0.464419,0.501702
22.765695,0.508747,0.490434,0.512590,0.513587,0.517558,0.500395,0.529434,0.505272
22.790393,0.493187,0.451684,0.475996,0.507078,0.506093,0.483248,0.459411,0.485747
22.813691,0.506969,0.474587,0.522081,0.526684,0.504498,0.518238,0.508063,0.484639
22.835466,0.509410,0.525067,0.489415,0.491816,0.544745,0.494392,0.514832,0.474290
22.859393,0.508170,0.494948,0.545121,0.513629,0.482590,0.483748,0.482521,0.494394
22.883464,0.488755,0.477214,0.485478,0.550675,0.479787,0.466000,0.474319,0.497378
22.903865,0.496384,0.507870,0.485209,0.486595,0.497357,0.482525,0.554109,0.529769
22.928647,0.500093,0.513974,0.517887,0.507038,0.501712,0.488174,0.508028,0.488542
22.950719,0.477433,0.486110,0.490786,0.483855,0.486853,0.496666,0.516266,0.501775
22.975501,0.486768,0.489595,0.525099,0.486070,0.484118,0.488008,0.509380,0.527661
23.000293,0.523866,0.549582,0.499622,0.483915,0.476722,0.513629,0.527086,0.478633
23.025080,0.533449,0.507888,0.505196,0.489593,0.494508,0.491760,0.478158,0.514049
23.049134,0.503886,0.529801,0.504815,0.474128,0.513219,0.500673,0.492834,0.552149
23.071380,0.526797,0.481119,0.476629,0.512599,0.489006,0.503235,0.500220,0.497840
23.096183,0.520449,0.512818,0.481747,0.481676,0.474217,0.493853,0.508423,0.484187
23.117158,0.484442,0.547181,0.538887,0.507180,0.502697,0.514953,0.485001,0.493481
23.141900,0.476140,0.492257,0.545942,0.509200,0.478801,0.531680,0.498627,0.509907
23.165694,0.500934,0.524258,0.493507,0.504927,0.483384,0.481139,0.515259,0.488148
23.190462,0.524386,0.495641,0.521500,0.503938,0.521052,0.495309,0.534365,0.462455
23.213672,0.526407,0.519450,0.503631,0.517161,0.506620,0.521840,0.500379,0.501811
23.235146,0.502491,0.517870,0.499649,0.509123,0.517553,0.450596,0.529775,0.521120
23.257591,0.495446,0.482534,0.471850,0.505422,0.518855,0.465127,0.516312,0.548077
23.282229,0.481013,0.497320,0.471194,0.487393,0.529991,0.469876,0.522436,0.430695
23.302841,0.504237,0.507073,0.536268,0.494675,0.502533,0.502561,0.496330,0.516976
23.325683,0.508091,0.508817,0.494515,0.505029,0.509403,0.505555,0.493763,0.515681
23.350459,0.505224,0.486298,0.496835,0.488063,0.505811,0.538713,0.487769,0.505369
23.374455,0.522896,0.510294,0.528425,0.510329,0.488742,0.524020,0.491359,0.507538
23.398825,0.516684,0.482255,0.472148,0.513802,0.515724,0.501323,0.506977,0.472619
23.421681,0.523137,0.479454,0.521784,0.536134,0.499443,0.486673,0.474037,0.521698
23.446460,0.516269,0.500685,0.510574,0.487739,0.521627,0.500141,0.502801,0.539014
23.469477,0.526076,0.533707,0.504293,0.524004,0.468434,0.477976,0.478621,0.525431
23.489749,0.487464,0.478985,0.498214,0.476629,0.510426,0.524779,0.508452,0.499349
23.512288,0.519578,0.550005,0.504747,0.489505,0.485178,0.507750,0.472686,0.535411
23.537084,0.465315,0.474463,0.522647,0.514206,0.457054,0.496709,0.446739,0.491017
23.560335,0.513030,0.432546,0.495344,0.471199,0.460544,0.474218,0.516082,0.512437
23.585093,0.505414,0.526328,0.486954,0.497910,0.505325,0.532594,0.491539,0.475124
23.609885,0.451988,0.468195,0.515492,0.468955,0.525426,0.498959,0.488765,0.491431
23.630232,0.471290,0.537534,0.504847,0.501716,0.511977,0.538437,0.492574,0.492206
23.652168,0.549672,0.515275,0.515312,0.478728,0.530120,0.514678,0.497264,0.513733
23.675433,0.493262,0.564542,0.520923,0.565568,0.494608,0.488578,0.541468,0.495188
23.699387,0.494598,0.485042,0.482314,0.487274,0.526522,0.506753,0.536736,0.484510
23.724196,0.499914,0.524995,0.492592,0.463628,0.487553,0.476958,0.506044,0.501380
23.748907,0.519794,0.530804,0.476850,0.510201,0.475582,0.501682,0.535678,0.470030
23.773491,0.498115,0.500040,0.487465,0.499880,0.494395,0.500423,0.521450,0.539979
23.798400,0.465696,0.485361,0.550255,0.506214,0.503583,0.505329,0.480323,0.518381
23.823183,0.500632,0.510297,0.505410,0.490584,0.518097,0.502383,0.467692,0.478717
23.846945,0.456558,0.517449,0.502837,0.527130,0.519156,0.470923,0.490633,0.494337
23.870851,0.535934,0.528343,0.534427,0.500393,0.535815,0.497252,0.491340,0.491545
23.893415,0.514662,0.511816,0.500711,0.471192,0.501020,0.535619,0.483837,0.500984
23.915447,0.481935,0.473385,0.513174,0.501761,0.512545,0.537852,0.497212,0.483573
23.940232,0.499090,0.493660,0.536228,0.519378,0.497742,0.517122,0.485111,0.510559
23.963897,0.501577,0.483928,0.502896,0.471183,0.491169,0.519889,0.513625,0.514140
23.987013,0.519186,0.451331,0.542194,0.490923,0.502892,0.499624,0.488491,0.492289
24.008480,0.498046,0.515013,0.500936,0.506961,0.546702,0.539320,0.509714,0.497062
24.033357,0.491367,0.510546,0.481354,0.489848,0.519465,0.476674,0.520981,0.485252
24.058085,0.476264,0.476704,0.504245,0.508811,0.509288,0.511437,0.521645,0.498005
24.079197,0.495860,0.503642,0.482062,0.475810,0.502005,0.507531,0.489968,0.514226
24.100908,0.521031,0.506270,0.525778,0.459443,0.530057,0.534194,0.482343,0.481424
24.125665,0.503754,0.481413,0.495038,0.520522,0.516337,0.476898,0.476596,0.493564
24.150017,0.536906,0.504439,0.502777,0.495951,0.500506,0.475945,0.490241,0.472715
24.174764,0.489867,0.485234,0.483965,0.489400,0.507544,0.500226,0.509381,0.515119
24.199482,0.510225,0.529055,0.486499,0.465300,0.489924,0.483027,0.486173,0.517028
24.224255,0.520560,0.490777,0.518565,0.520876,0.507920,0.498464,0.487153,0.481045
24.249030,0.481543,0.487867,0.481041,0.494707,0.497296,0.535282,0.474496,0.494160
24.273829,0.462871,0.488594,0.521459,0.510614,0.506842,0.490586,0.477726,0.497261
24.296313,0.508794,0.503551,0.475861,0.494109,0.484335,0.523150,0.497456,0.519546
24.317647,0.531130,0.521206,0.503336,0.536036,0.500853,0.480145,0.489347,0.533507
24.342431,0.476786,0.491225,0.481020,0.504233,0.472431,0.523651,0.477812,0.473289
24.367228,0.520674,0.510613,0.461160,0.468506,0.460015,0.533948,0.523246,0.505447
24.391953,0.506278,0.505479,0.498721,0.503558,0.460836,0.500764,0.485053,0.501929
24.412871,0.478666,0.460584,0.492237,0.524322,0.484144,0.476667,0.528886,0.518511
24.437645,0.506285,0.527028,0.494424,0.504658,0.506707,0.462314,0.527590,0.461142
24.462207,0.514288,0.448913,0.512869,0.535125,0.486316,0.513782,0.476391,0.480504
24.487008,0.460933,0.529052,0.511114,0.523667,0.481540,0.498608,0.510723,0.502597
24.509728,0.505444,0.507804,0.486968,0.507763,0.526518,0.544951,0.494726,0.517015
24.533760,0.515490,0.486328,0.530182,0.508567,0.486502,0.486937,0.512201,0.513096
24.557712,0.500752,0.510005,0.494255,0.512080,0.498936,0.499567,0.501369,0.468708
24.582496,0.493201,0.508609,0.521187,0.470042,0.535262,0.457220,0.478394,0.547192
24.607284,0.477224,0.507081,0.484834,0.530745,0.536530,0.494696,0.487035,0.508589
24.630202,0.498910,0.468647,0.491227,0.487027,0.510734,0.517176,0.482242,0.501130
24.654994,0.508125,0.490097,0.493167,0.473664,0.505901,0.524071,0.495917,0.482734
24.678637,0.523590,0.520001,0.474890,0.473373,0.502114,0.510677,0.481053,0.449009
24.703434,0.503584,0.478298,0.475308,0.519029,0.480973,0.479104,0.481919,0.515270
24.728083,0.533955,0.501797,0.487639,0.538404,0.512486,0.503646,0.498535,0.520628
24.752879,0.489803,0.464202,0.461206,0.514551,0.555431,0.547823,0.474466,0.490085
24.773641,0.505236,0.530901,0.526554,0.470249,0.508761,0.505040,0.498634,0.538535
24.797437,0.519239,0.507560,0.455937,0.507143,0.484998,0.505349,0.507944,0.515639
24.820699,0.533941,0.521040,0.541930,0.523387,0.497969,0.546811,0.478825,0.525790
24.841852,0.515609,0.497297,0.519512,0.479262,0.510900,0.485082,0.453679,0.502584
24.866645,0.496790,0.509294,0.525426,0.520238,0.490105,0.505861,0.496389,0.489180
24.888368,0.479912,0.508998,0.531074,0.501706,0.486631,0.510136,0.479815,0.509944
24.908669,0.471398,0.489627,0.460624,0.493520,0.544852,0.512081,0.501614,0.506340
24.931074,0.525297,0.517327,0.486380,0.491624,0.497518,0.469947,0.533662,0.485701
24.952317,0.530728,0.507879,0.503591,0.503062,0.521568,0.491610,0.502433,0.511772
24.976043,0.484569,0.501566,0.503919,0.504317,0.496882,0.502617,0.478047,0.492518
25.000337,0.511956,0.526388,0.492478,0.515075,0.500505,0.540339,0.467471,0.542299
25.022862,0.525510,0.553754,0.519118,0.510525,0.500468,0.491702,0.506851,0.476087
25.047660,0.482717,0.514515,0.502026,0.495972,0.492873,0.479644,0.493263,0.504463
25.072195,0.512053,0.516977,0.498662,0.493217,0.536410,0.514196,0.497656,0.457270
25.096324,0.513501,0.502948,0.523798,0.457407,0.493051,0.506855,0.469934,0.494444
25.121143,0.488914,0.460245,0.492235,0.501834,0.489043,0.525534,0.501642,0.520820
25.142346,0.510400,0.470557,0.487857,0.522332,0.495141,0.549180,0.503028,0.463580
25.165656,0.502916,0.504879,0.493430,0.518375,0.500856,0.484349,0.486933,0.492991
25.190457,0.474757,0.498804,0.528027,0.504998,0.519407,0.528300,0.503051,0.515788
25.213650,0.474287,0.490671,0.477204,0.506254,0.512090,0.522433,0.524730,0.504571
25.238317,0.493907,0.486508,0.514087,0.500456,0.473578,0.495430,0.453249,0.498269
25.263028,0.465641,0.466918,0.491270,0.508844,0.520450,0.490420,0.527965,0.479286
25.284828,0.515224,0.498242,0.459986,0.485126,0.484183,0.468111,0.503104,0.526018
25.309454,0.446502,0.491998,0.521168,0.495951,0.480043,0.514708,0.510768,0.477334
25.334161,0.501170,0.511241,0.510100,0.500303,0.532458,0.485202,0.500696,0.493584
25.358943,0.512784,0.477859,0.493249,0.476412,0.497076,0.497344,0.503138,0.510319
25.382562,0.493725,0.531698,0.519445,0.491264,0.535737,0.513230,0.498669,0.497574
25.405638,0.501489,0.477399,0.497808,0.510019,0.498433,0.518144,0.484593,0.516704
25.430453,0.489501,0.474601,0.511544,0.468975,0.538847,0.530456,0.501942,0.519193
25.454595,0.482721,0.520350,0.484905,0.517580,0.492052,0.486625,0.486772,0.472791
25.474765,0.506700,0.503533,0.508967,0.533054,0.502881,0.475599,0.524113,0.504543
25.499518,0.493070,0.490088,0.526067,0.535603,0.470328,0.518573,0.488159,0.499091
25.522709,0.510336,0.510865,0.463963,0.496308,0.535833,0.515363,0.466801,0.476791
25.544322,0.495417,0.487254,0.470818,0.494225,0.522877,0.525305,0.495452,0.515055
25.569099,0.513699,0.496528,0.494709,0.490057,0.491455,0.463233,0.526657,0.495450
25.593416,0.508260,0.540979,0.508875,0.511753,0.484776,0.483527,0.489021,0.507041
25.617658,0.512546,0.484579,0.503351,0.491731,0.498577,0.529727,0.512140,0.479695
25.642230,0.514292,0.502930,0.492556,0.491004,0.488298,0.488557,0.515479,0.523765
25.667011,0.471761,0.520684,0.538497,0.534772,0.500136,0.500066,0.531241,0.478150
25.688959,0.484117,0.461584,0.471332,0.485372,0.499907,0.525597,0.508929,0.467027
25.709887,0.531457,0.547509,0.524962,0.506304,0.507970,0.478006,0.478560,0.500446
25.734670,0.512684,0.487277,0.504475,0.513948,0.501479,0.476597,0.496520,0.510762
25.758727,0.504320,0.461753,0.513777,0.494963,0.498439,0.492109,0.499657,0.494300
25.779524,0.495533,0.495577,0.513577,0.480763,0.458110,0.500656,0.488832,0.508457
25.800335,0.475386,0.484717,0.513058,0.514092,0.508125,0.527387,0.509209,0.525882
25.825118,0.517134,0.492819,0.507273,0.491961,0.482305,0.482146,0.465722,0.486158
25.848295,0.483963,0.492635,0.526725,0.497200,0.516116,0.531969,0.502415,0.515443
25.872793,0.527556,0.489972,0.536881,0.528234,0.471599,0.467862,0.497505,0.505035
25.897485,0.537854,0.526650,0.517226,0.500329,0.471208,0.494248,0.495759,0.459734
25.917863,0.518925,0.458971,0.500596,0.510158,0.508861,0.494287,0.494995,0.462779
25.939362,0.497751,0.513206,0.510626,0.508032,0.526386,0.496777,0.494081,0.516549
25.963602,0.497735,0.469368,0.494530,0.489745,0.511873,0.514272,0.482459,0.480536
25.986949,0.492424,0.511444,0.503751,0.502011,0.490715,0.483623,0.484295,0.508644
26.008396,0.474279,0.515480,0.513565,0.507111,0.528035,0.464467,0.513082,0.452310
26.031029,0.483804,0.498362,0.480779,0.496378,0.496226,0.497473,0.508927,0.476199
26.055758,0.471656,0.526595,0.468460,0.470062,0.514974,0.522138,0.483385,0.514496
26.079709,0.482210,0.506936,0.507631,0.484236,0.486789,0.525004,0.515091,0.488958
26.104396,0.482113,0.482540,0.502282,0.515344,0.512818,0.483884,0.485534,0.474389
26.125638,0.501732,0.530961,0.491697,0.478934,0.493098,0.482850,0.501756,0.474214
26.150389,0.503631,0.499712,0.482261,0.506691,0.499434,0.458605,0.485287,0.511503
26.175181,0.491480,0.495405,0.533137,0.526337,0.499109,0.452445,0.479042,0.489402
26.198127,0.499325,0.476255,0.502499,0.509642,0.478068,0.495404,0.542879,0.479944
26.220738,0.528931,0.483182,0.525064,0.523659,0.493422,0.487850,0.480818,0.527592
26.245537,0.516924,0.469597,0.464463,0.478367,0.527243,0.528887,0.506537,0.508199
26.269892,0.497352,0.499733,0.511631,0.485154,0.513513,0.487101,0.499758,0.479007
26.294368,0.498010,0.474383,0.523589,0.473775,0.498668,0.527675,0.512325,0.478548
26.318791,0.496179,0.545822,0.533532,0.541368,0.501323,0.472869,0.496924,0.529212
26.342349,0.475646,0.494131,0.502048,0.501068,0.493027,0.493304,0.514691,0.494925
26.366855,0.532364,0.463405,0.486809,0.505846,0.503592,0.508445,0.480189,0.509880
26.390549,0.482679,0.463591,0.503535,0.491962,0.503002,0.526058,0.484850,0.522142
26.414892,0.497845,0.521853,0.487348,0.479668,0.526921,0.508624,0.534924,0.541053
26.438816,0.478852,0.501119,0.518503,0.512937,0.475764,0.491251,0.481993,0.487722
26.461620,0.514617,0.488537,0.487384,0.491146,0.533555,0.515844,0.485208,0.493364
26.485705,0.486370,0.488001,0.509165,0.505623,0.495405,0.485840,0.541388,0.513818
26.509667,0.497041,0.493522,0.510337,0.498466,0.506201,0.487652,0.520872,0.532463
26.533908,0.516226,0.497288,0.488468,0.517484,0.470909,0.494348,0.502753,0.518193
26.558621,0.522068,0.511992,0.504614,0.499757,0.545697,0.485931,0.475375,0.473827
26.579329,0.504476,0.484096,0.457029,0.523480,0.487755,0.504084,0.503773,0.493444
26.602442,0.501722,0.499963,0.519028,0.498747,0.504048,0.511538,0.443567,0.516439
26.627244,0.502118,0.484881,0.506937,0.504118,0.501472,0.505634,0.466165,0.495347
26.648311,0.531418,0.490426,0.514935,0.487421,0.479030,0.473509,0.521752,0.464965
26.673089,0.492664,0.502930,0.450014,0.461053,0.494034,0.527155,0.468458,0.480682
26.694094,0.520303,0.506497,0.512967,0.472308,0.466680,0.522485,0.511843,0.486105
26.718894,0.508077,0.493688,0.511077,0.510002,0.496355,0.474883,0.471282,0.510125
26.742172,0.489786,0.507603,0.483623,0.506423,0.504692,0.497520,0.516043,0.475778
26.766928,0.495804,0.502481,0.495542,0.489127,0.481851,0.492308,0.501350,0.475300
26.791711,0.531273,0.499332,0.512526,0.520010,0.496151,0.543843,0.517137,0.506591
26.816488,0.499878,0.477099,0.493272,0.518741,0.458032,0.493109,0.549043,0.502572
26.838310,0.517105,0.515920,0.509558,0.512440,0.512029,0.526045,0.542948,0.463516
26.861229,0.517908,0.543944,0.534015,0.519096,0.520524,0.531262,0.496000,0.512240
26.886017,0.469580,0.526945,0.484581,0.509621,0.489196,0.460453,0.499938,0.510771
26.908865,0.480261,0.476916,0.523391,0.470182,0.503789,0.476881,0.483493,0.523026
26.933652,0.503935,0.511703,0.497036,0.496169,0.533080,0.519464,0.505023,0.463556
26.954385,0.483148,0.488164,0.498138,0.491501,0.468102,0.494522,0.511594,0.529314
26.978970,0.487680,0.486383,0.521426,0.519911,0.483819,0.529713,0.513369,0.508086
27.001351,0.515564,0.498557,0.517761,0.495913,0.517431,0.541033,0.512295,0.507030
27.026108,0.491693,0.546615,0.484792,0.505038,0.489752,0.495422,0.491458,0.499586
27.047564,0.503535,0.476710,0.517278,0.478964,0.493497,0.494013,0.478742,0.489407
27.072332,0.512893,0.528456,0.486138,0.495159,0.474088,0.521051,0.460149,0.466246
27.092356,0.519551,0.546511,0.464883,0.524260,0.506162,0.496428,0.517269,0.490111
27.113711,0.523573,0.501578,0.504713,0.493123,0.538608,0.508989,0.459733,0.501547
27.135326,0.481270,0.509606,0.489272,0.497357,0.495180,0.498539,0.495739,0.519179
27.160124,0.488567,0.482668,0.473983,0.500918,0.494001,0.510319,0.490737,0.498193
27.184842,0.521475,0.542463,0.473338,0.464383,0.553788,0.488273,0.457855,0.507482
27.208304,0.500092,0.509986,0.488647,0.480321,0.486109,0.495290,0.515458,0.511984
27.233080,0.509955,0.505320,0.499876,0.481001,0.501189,0.532836,0.514119,0.508263
27.257856,0.444279,0.480151,0.502746,0.513016,0.513460,0.479806,0.480120,0.525407
27.282624,0.539883,0.509261,0.454385,0.501133,0.475624,0.516372,0.504445,0.470466
27.303722,0.516053,0.515705,0.486710,0.481110,0.454178,0.480438,0.515826,0.468990
27.328520,0.480013,0.491620,0.482567,0.492642,0.512070,0.534383,0.523845,0.466362
27.350142,0.522598,0.477894,0.500743,0.516979,0.499079,0.498999,0.514616,0.508709
27.374891,0.522369,0.474523,0.516693,0.488062,0.461490,0.528243,0.495419,0.480122
27.394953,0.508321,0.501339,0.489489,0.506372,0.486596,0.488996,0.496717,0.499766
27.415118,0.501933,0.467283,0.527329,0.494477,0.494627,0.480372,0.513749,0.496195
27.435839,0.507155,0.493330,0.497291,0.496577,0.499404,0.477418,0.483389,0.506296
27.460615,0.504254,0.521496,0.485384,0.492272,0.520785,0.532522,0.510119,0.502969
27.485422,0.489469,0.474149,0.532860,0.516228,0.517777,0.479653,0.504398,0.473755
27.507047,0.498250,0.466623,0.529509,0.472835,0.480173,0.508185,0.549700,0.498424
27.531829,0.483731,0.526524,0.495352,0.518389,0.515021,0.490749,0.499555,0.496232
27.555040,0.510103,0.490526,0.507612,0.517456,0.516334,0.513743,0.502494,0.497408
27.579748,0.494321,0.467674,0.511513,0.493989,0.506152,0.510243,0.509322,0.517844
27.604508,0.486391,0.486487,0.489514,0.497556,0.508701,0.481144,0.475588,0.519725
27.626486,0.461232,0.509615,0.472312,0.493059,0.523994,0.496547,0.512320,0.493036
27.651037,0.526831,0.499033,0.533453,0.522112,0.515856,0.478302,0.513500,0.488843
27.675824,0.486679,0.480554,0.524525,0.511846,0.558888,0.514354,0.512219,0.496638
27.697735,0.506891,0.525601,0.508572,0.511417,0.522085,0.513269,0.518375,0.458521
27.720298,0.517665,0.540586,0.511892,0.481020,0.489471,0.461920,0.510007,0.474104
27.741618,0.502916,0.487360,0.477844,0.505529,0.479683,0.482988,0.507558,0.461702
27.766419,0.500696,0.498595,0.478474,0.493672,0.515218,0.496256,0.504567,0.473945
27.791107,0.501636,0.524372,0.518897,0.482614,0.534043,0.475638,0.524878,0.478756
27.813666,0.501429,0.503411,0.497966,0.494387,0.479981,0.505139,0.535012,0.509081
27.837018,0.474978,0.510280,0.477613,0.479973,0.536926,0.482625,0.509548,0.507182
27.861789,0.467570,0.481477,0.515640,0.527054,0.479244,0.504716,0.489863,0.486589
27.884809,0.479057,0.515518,0.471426,0.518737,0.489303,0.510110,0.442803,0.495903
27.906694,0.483651,0.495182,0.483402,0.521190,0.530130,0.477310,0.497905,0.492022
27.928550,0.507757,0.502005,0.516124,0.521727,0.510897,0.488124,0.465509,0.508832
27.953365,0.489726,0.499737,0.481722,0.499730,0.485211,0.498210,0.479791,0.504546
27.976285,0.498611,0.478130,0.521442,0.479287,0.518016,0.504728,0.516353,0.445219
27.998949,0.503585,0.477436,0.496925,0.476867,0.487536,0.514433,0.507102,0.515441
28.023698,0.511223,0.535569,0.477636,0.519321,0.489428,0.486621,0.440357,0.517826
28.044494,0.537124,0.483750,0.484257,0.465159,0.479838,0.506148,0.524653,0.463105
28.069258,0.506910,0.492183,0.506847,0.439396,0.508514,0.490979,0.493726,0.516671
28.092767,0.487819,0.533554,0.535390,0.512564,0.456298,0.472639,0.510798,0.487074
28.114935,0.499273,0.489829,0.489470,0.483632,0.502977,0.492504,0.498175,0.484960
28.139756,0.508596,0.488307,0.506785,0.471501,0.532656,0.505276,0.504675,0.499965
28.164489,0.499589,0.513868,0.473647,0.487583,0.501590,0.492952,0.473804,0.522528
28.189286,0.489398,0.490433,0.491405,0.483241,0.473890,0.495456,0.506558,0.477696
28.213351,0.451186,0.520749,0.521362,0.502278,0.496150,0.498044,0.474672,0.513346
28.238124,0.479052,0.523761,0.501003,0.444333,0.514784,0.485985,0.521788,0.476975
28.262888,0.480487,0.521697,0.448993,0.507036,0.494185,0.536041,0.497486,0.448745
28.285605,0.512778,0.491909,0.490542,0.520146,0.512715,0.462038,0.493848,0.519691
28.307973,0.480975,0.517205,0.487359,0.508899,0.487359,0.512625,0.498119,0.508506
28.330548,0.473730,0.527163,0.512777,0.496094,0.535204,0.533576,0.483101,0.546533
28.355329,0.504417,0.497006,0.478039,0.491540,0.487454,0.506337,0.496970,0.470587
28.376273,0.478217,0.518997,0.487898,0.474979,0.560384,0.489305,0.468907,0.513235
28.397497,0.528902,0.509665,0.512661,0.514536,0.497957,0.457529,0.515435,0.495251
28.421400,0.455301,0.489150,0.481891,0.514844,0.486296,0.517962,0.485298,0.502651
28.444949,0.487186,0.507239,0.494089,0.500845,0.469061,0.498451,0.466015,0.510976
28.469715,0.503017,0.508209,0.522782,0.498131,0.511154,0.495821,0.518081,0.483262
28.494516,0.534279,0.509247,0.514892,0.502973,0.503126,0.488511,0.479106,0.466478
28.514640,0.482627,0.513130,0.528990,0.512153,0.507749,0.510538,0.502892,0.563063
28.539426,0.512615,0.511197,0.477773,0.465623,0.527636,0.476450,0.473048,0.509042
28.562919,0.469678,0.500739,0.519336,0.491839,0.473617,0.480771,0.476839,0.484530
28.587723,0.517887,0.485436,0.476375,0.504329,0.528720,0.485728,0.503482,0.457200
28.611097,0.489742,0.531537,0.477341,0.459878,0.492725,0.486235,0.485075,0.527147
28.631925,0.517314,0.498843,0.537705,0.557955,0.488456,0.506119,0.529279,0.483128
28.656641,0.512122,0.452353,0.498286,0.462232,0.494526,0.484400,0.517422,0.531402
28.681408,0.521797,0.517765,0.533465,0.516256,0.495208,0.497080,0.528770,0.476602
28.705840,0.505227,0.501993,0.506719,0.448092,0.496875,0.505025,0.476609,0.527867
28.730680,0.473414,0.498418,0.490913,0.527676,0.523290,0.516352,0.463428,0.489266
28.755448,0.514427,0.512262,0.536117,0.500773,0.504655,0.486956,0.496093,0.465881
28.779526,0.518906,0.473720,0.477017,0.502968,0.502045,0.513378,0.528895,0.480662
28.804396,0.456394,0.500010,0.494263,0.526935,0.484855,0.518560,0.524163,0.493700
28.829180,0.473237,0.500285,0.505093,0.533341,0.502446,0.512043,0.493337,0.475487
28.850951,0.488449,0.507304,0.485591,0.504609,0.488493,0.525640,0.498645,0.498037
28.875678,0.458523,0.485076,0.483816,0.523057,0.480291,0.487757,0.492997,0.511074
28.899625,0.505069,0.497057,0.496847,0.484781,0.520188,0.502182,0.527703,0.478947
28.924402,0.499196,0.497213,0.493573,0.471970,0.541270,0.503483,0.503527,0.526000
28.946996,0.470082,0.529414,0.520046,0.519417,0.509441,0.543843,0.505698,0.475870
28.971762,0.516170,0.473679,0.514047,0.530705,0.505409,0.481103,0.513637,0.521770
28.992248,0.491594,0.466643,0.502860,0.466223,0.467607,0.499661,0.496127,0.478086
29.016290,0.486531,0.506836,0.514460,0.483688,0.491713,0.514944,0.534472,0.481000
29.039934,0.507239,0.518873,0.508766,0.505097,0.520482,0.529150,0.492473,0.512541
29.064721,0.486103,0.485535,0.488194,0.481208,0.475404,0.517266,0.503020,0.540958
29.086897,0.518152,0.541235,0.530068,0.514942,0.506286,0.489040,0.493483,0.499841
29.110579,0.493846,0.494098,0.542648,0.501539,0.519009,0.538624,0.501165,0.484064
29.132244,0.501507,0.503033,0.484373,0.478996,0.497409,0.512899,0.487790,0.489091
29.157018,0.475634,0.526695,0.476548,0.522413,0.562222,0.480773,0.546817,0.492277
